return_id,order_id,product_id,return_reason,return_requested_date,return_resolved_date,return_status,resolution_type
a3024d6d6298f1240320fc3c82700cf1,a5c3f2847751b8e9a60d13674c47ae46,ac44933874b350e693aff8f10afe80c2,Defective,2023-11-18 23:18:21.409576,2023-11-22 05:07:37.351951,approved,Store credit
5beeda1bc3c6f79971ba8dcacb0f12fd,cd6b8bfa6be852a7dac2f42f22f7cda2,e8d77bb541c9f4bfd4fde74cdc509fcb,Damaged,2024-10-18 09:41:40.059103,2024-10-21 19:47:06.283933,approved,Replacement
5e62ca25f852bed2a1f838b4505b3dc0,4825ede857ba70749677ca9abd464118,14d60d299d446e55e66736c3b90bb9c3,Size issue,2024-09-18 18:06:24.587533,2024-09-24 14:55:07.363034,approved,Store credit
acae8f62f94ee230d69c5f9ce37b28bd,4825ede857ba70749677ca9abd464118,8345d0fa27304f884c2ab0fb70548fbe,Changed mind,2024-09-18 06:51:10.062044,2024-09-22 07:39:29.511118,approved,Refund
67b3ba503f685bc5e2e1eba14e4bbb64,fd44c1f74c8d6fefd84c3561d03a7602,f1418e8fd99e19091dcadc0d5ed8f369,Defective,2024-04-05 22:51:39.515380,2024-04-12 10:02:24.369447,approved,Store credit
d7de6b1388c6d42d0c312acfe00a9e68,fd44c1f74c8d6fefd84c3561d03a7602,139ee560e8ac8f67984ccd0f5b019b10,Defective,2024-04-07 08:15:54.463214,2024-04-13 07:59:53.132552,approved,Store credit
23754a51add1dde19b48cccb7b2a7d5b,32ef07c92e0d951de017183c54d6aad6,3c39c5654e98c677d96bc6e1914aab4b,Size issue,2024-12-22 21:43:01.865195,2024-12-29 15:07:30.221162,approved,Replacement
2b64e6732032cc73f0732eb82b1ab522,bb7c1df24fecd90ad81cb02ab42f21f8,c5d0cc4502ea7109bc8aa6e12f49dc6a,Defective,2023-04-22 18:52:13.101580,2023-04-27 22:05:37.363185,approved,Replacement
dc2e30bc6b78fdf90f2a36874f7f97e9,076650386882e3b9b9e4ef580607476a,ba5865c1f8a227f530957f6d4c44b000,Changed mind,2024-10-18 15:06:17.523557,2024-10-22 08:25:52.659161,approved,Replacement
3aef7a06205991cde5ce77ce603dcc47,d6e587380d099091fc9603e6b57171a8,e76d374348954c83e86cb5dfa8d9f93e,Changed mind,2023-05-19 05:09:45.882277,2023-05-26 04:38:20.186116,approved,Refund
c6c240a62c1e88aa224010b8fddb515a,f945740b4c778519517481c5f9401edc,f54898a0624d92d3f408bade535ead88,Wrong item,2024-10-20 09:26:27.008073,2024-10-27 06:17:02.873019,approved,Refund
c5883931b31022615837c21b2016f88a,2d7ffd2c2013e6c130646f38f2a7aad0,9de8234a9313d7aea1f2d369d0cd12ef,Defective,2024-06-07 16:29:10.528232,2024-06-10 20:44:09.942185,rejected,None
b3d6fb577f124d1155ccbddaf1dda9bd,7d90eac94a6fc076f85c7e24e98306da,172441764bbb524f4b23ddf9b33be5e2,Defective,2023-12-09 15:04:20.223650,2023-12-14 11:38:20.895701,approved,Refund
28b9c463ed3866a28f7594f82d235136,358ddefe6a87e7c1b9aa25e25c82e1f8,6bb38342a5161d882b0fcde2ea12d8fa,Wrong item,2023-08-09 16:28:35.795980,2023-08-13 18:00:53.732338,approved,Replacement
2af2cecea23ddc6574935712117ac69e,8e85c5ade9fdce7879b2068edada950c,a77ec6e5ed79e0ec233c02aa9efd5df0,Defective,2024-11-21 12:54:27.296196,2024-11-27 18:55:35.102342,approved,Refund
e241b4912d651ddffa83e8a299745f1a,7b2225af1e099fda57678bc3507960d0,61e5c2d8314de22752b1ef5224363b68,Wrong item,2024-11-07 06:50:44.162135,2024-11-12 17:21:15.140566,approved,Refund
3ae9cd2c6f614560d70ecca8b671197d,88983e3057b6f3a0ad41349905724814,e8d2d4e7eda6cd215ce176badc685246,Size issue,2024-09-29 03:47:28.353573,2024-10-03 15:13:11.097195,approved,Refund
0d77376762ee227699e3185b59b15645,eda07cd29aa6e8394e1a67c9a4698c23,3f91192207fbe418198ace5779ebd214,Size issue,2024-04-06 17:37:08.272015,2024-04-10 09:30:12.324374,approved,Store credit
1eca7da7f7038933def83a7c02d3ec1e,66e6f0040c6f2dabb4b4d10821a8fa06,bc0c2751d5c18770389ceb881c8076cb,Size issue,2024-09-03 06:40:16.006757,2024-09-06 18:45:55.353382,approved,Refund
fb3df94cd5a70a9eb2d4c2fe621f772f,dd86b549632022f57e108350b4cfb4f2,7f8996a2c74916093ab2651235ecd793,Size issue,2024-01-21 17:55:52.794732,2024-01-25 14:24:20.394049,approved,Refund
e77b00727ab46118231edc22ad64395f,010ee658292966162adc059e31790d3f,4b6c9aaac04ab8f5a8698824bc50935b,Size issue,2024-12-11 05:45:53.898044,2024-12-16 15:37:44.330638,approved,Store credit
fc47927f6a5fcea75c0be8e1f5bf174a,ee5925d7bb2dde3821534533555764e9,c8abcdd00de0f4610e60c2d8058c9e1c,Wrong item,2023-06-21 22:52:33.262389,2023-06-27 08:45:02.035417,rejected,None
22689c8c5a71a8d3939fa5f1e3b652e7,6d1ebd78df316f4dc8362127b79dfa21,5f8891093670b0ab41fd3a5429d8269e,Damaged,2023-11-30 23:23:21.070771,2023-12-05 02:41:41.397686,approved,Replacement
9fd0eeb10f6bc52c8a3c56e848f34e62,8615aa9a19ae2d9a9dc7343ca5748bff,985a6ea92f6a39076ddd2a2f34a34c97,Changed mind,2024-10-25 10:48:57.833098,2024-10-29 16:21:49.783210,approved,Refund
19e86d78538bc6159c4927fa19d362e2,c791ad75db726bc2f557bba12713d616,e7e0b04fad757543b7ac07b4c97624d3,Damaged,2023-08-05 13:29:30.701706,2023-08-09 07:04:31.207265,approved,Refund
b3340f98c1097394759343aec9749ed7,ffb47d00772567695e0d679d5967128e,19a462b36d477c66b51aac70e664ed12,Size issue,2023-11-17 14:42:15.078852,2023-11-21 12:20:43.630038,approved,Store credit
173ac62305f80197597fca1f1d0246c5,e4589ece68789e43ddd6d6101b7c3f2d,13e3b983f0e543de600b22db2ffcc479,Size issue,2024-10-25 13:43:33.536903,2024-10-30 04:45:08.894480,approved,Refund
e1ac509bcd5cc11a307d89cca758bed7,37a1062ed606d4f4d49059b27b951a84,c5303e8104febdb134664feb880319ce,Defective,2023-08-20 07:14:18.617255,2023-08-24 17:49:18.901143,approved,Refund
5405209574f76e01c128d9a0b711c5fd,37a1062ed606d4f4d49059b27b951a84,3e7a1e1e7531ed90763b50eb72fab4b2,Defective,2023-08-23 23:11:59.402483,2023-08-30 03:23:54.925236,approved,Store credit
3e62311ac6f3a40a5e25572afe0961cf,df6344df03952de4afc4f7911fa6f8bd,e2be2fd4154c7ecb940569959b906a2b,Changed mind,2023-12-11 12:09:15.118061,2023-12-17 13:18:42.184117,approved,Refund
3f0f458d091d621d4b347bc085029818,b41130029eb494434ce9e5b37bcaf3f9,84f7884ca31a7b7bde2e110335cbd921,Defective,2023-09-29 02:41:54.722272,,pending,Store credit
c154fcb00aa2c7f2a169c73286501e44,3bc6709313343ce60e23d22f689261b4,c6842d5d15ac7cef0cd201dc8951da58,Size issue,2023-11-24 19:51:20.307227,2023-11-29 11:47:38.208762,approved,Refund
0b82b1bba3ee8963edbc5aaf7aa1e27c,ca17825cd336d5b3b120f1f098b6f0ae,42076e1d3c4e89560a2e38b73df5f95c,Defective,2024-10-20 03:31:43.714978,2024-10-23 21:32:00.399526,rejected,None
d909c89a974e57244e3b0d898142526c,69d6ebfeac815c84f04d6564449cf484,e63324320dc7fc1008f987c3fd5896d2,Size issue,2023-10-30 07:40:55.863966,2023-11-05 02:04:14.176503,approved,Store credit
38ad067918988cb4bddfc69a1fd9fc73,af6e7cb7258f660282fd16b4b2b0c915,64a0e6b4c76cd6875732828e032eefb6,Defective,2024-06-27 17:58:14.580110,2024-07-03 22:56:23.422566,approved,Refund
35a0db8bd62a646fd3131475a4360b70,1f48c5fff3bd3fa7f3331f4f591a6f96,058503b14888a8bf4f0db7b21e0506b3,Size issue,2023-12-11 05:06:27.217624,2023-12-18 02:59:32.530041,approved,Refund
7d02abd368f5ceb86adef41efbde2a47,1d51f62e29815c78f9c47d823da8911e,dc81ebf118705e6ca9b8c3214ad51be5,Defective,2024-05-08 17:42:40.355423,2024-05-12 23:24:43.434617,approved,Store credit
763ba536dc9092fcd2e21012ffe4882e,ad2f2ef4e80edfe20763c9be98b2e987,e63324320dc7fc1008f987c3fd5896d2,Size issue,2023-06-04 05:24:44.616648,2023-06-07 12:13:27.612011,rejected,None
e885fa4c4e2ada2021df169c566c1b67,ad2f2ef4e80edfe20763c9be98b2e987,24904ba2235422cd3cc90d1969f4e4dc,Wrong item,2023-05-10 11:02:32.737187,2023-05-16 00:37:28.868082,approved,Replacement
762757bf9cfa67db5a16a11a17e09378,0e7275d4bf39961e2915545d9d6ea0dd,2c810244881960cf631cd2b50acc1383,Size issue,2023-08-14 16:50:15.611603,2023-08-19 20:12:59.469327,approved,Refund
85c3d934e1683a591164bd9ed166b42f,304148c457024ff94aa762e5128c9227,48f4217517d32a712b0d9dd756da0fa6,Defective,2024-01-02 15:11:37.742101,2024-01-07 18:24:39.642660,approved,Replacement
d692feb89f69c04056d6d7c756537056,abbf1c82ba721e58b5fe7f9b6b7fbd02,88985dcd5ae7ddf50515f2e6007c3d70,Wrong item,2024-12-16 17:22:58.942953,2024-12-21 15:07:37.450157,approved,Refund
37eaaf87858fb65eff7e2a25380eaebe,7c36067c4cdc6bf30d3b9e7eaf46c300,d09fedfacbd8acd4e142c20d485647a1,Changed mind,2023-11-29 20:59:02.721889,2023-12-02 22:14:49.234145,approved,Refund
cc048191998c1f3cc7dc5e549ce926c8,1dc6527476b5c7bc8fc7a748862c7a54,7049515ca9c8bd4e56f49326eb0afd6f,Size issue,2024-03-05 03:03:59.738883,2024-03-10 09:00:15.283425,approved,Refund
0cd3dde257a840f647bb0faa27cd8c73,abab454f6001e54dddf23d5f4a32a0b4,c07aaed3e7ada468346a43e46534a50f,Size issue,2024-12-06 13:44:36.466965,2024-12-13 07:13:34.120392,approved,Store credit
40d6ecb8573e62217488a2f277b16adc,c41bd8e819aa8df26204340d586e40de,00c7a474b9c90e47c8fb4ae747b7bac3,Size issue,2024-05-21 16:13:23.616873,2024-05-26 05:57:46.112013,approved,Replacement
b346947e20ed0d00b1ff8655d581612f,390d12773a631ec90e076e65224101fe,bf76cb0637c59b28447c74792a8b0114,Size issue,2023-07-06 20:41:23.786150,2023-07-11 09:37:05.286921,rejected,None
d86ce16132f21c5defa0725b13fcacdf,69e3fd4ed4288124b9b5b9af59eef2b8,28834c0c90194469e87a803d1dbbf084,Size issue,2024-12-31 05:45:44.523524,,pending,Refund
95179bc194e5387e2b0bedaeefe5386a,c81274c3a681f985443d1fce22308e58,98874a9180b81ea8898c299d8191b0e6,Late delivery,2024-09-06 05:06:52.493841,2024-09-10 22:40:35.984072,approved,Refund
1755c0a47b4d9fbae13f9af9e7173d6a,348b96a74e84ab10edde323e45e2074a,a3c8b939dd46c871b9e3dd86b128f1ce,Damaged,2023-03-15 08:34:35.320833,2023-03-21 03:33:29.384105,approved,Replacement
a029d5ead3c166ba65865aaca09f752e,2a2a64b7595411c2a613646486ee3cd8,808a77a26050d41c44e594943106a06b,Wrong item,2023-07-09 09:48:16.077424,2023-07-15 18:01:22.400604,approved,Refund
10c0e7da5407ade4661316d18e4f847d,c4eb7b72b0094e2460fad0d3cde2976f,d06e956ef8987f188c2cd166607b5498,Changed mind,2024-06-08 10:59:01.730365,2024-06-11 14:48:12.126732,approved,Refund
9fdd509fd01c5181c794689fffd91cee,cd91c01ae41d373cfaefe016f0fabd28,0df04d84ab1be2ed25e2ad65bf20c7dd,Size issue,2024-07-28 16:02:04.054812,2024-08-01 22:21:18.843681,rejected,None
f7c580402f895a328be50e6cf5b4d605,36707a4bc09eff0936c5e43682ae5acd,daf110a687e16bf73d6df6c8f76e8721,Changed mind,2024-09-03 04:10:33.548908,2024-09-09 14:23:50.656956,approved,Replacement
92670363645b13f91ff397786b437756,c5b3e12bb7b8a198842ad716a72aa7c4,8c281fcc88f5a1f1547816bc867fce5a,Size issue,2024-10-24 14:24:03.436084,2024-10-31 04:42:39.620868,approved,Refund
7ff3d186ff6947de229f1c10b90c92a8,8c3b46d155b6b283f5392377852b72ab,8eb61a448e1ad00a02b37062f4af9c7e,Size issue,2023-01-27 11:37:50.197891,2023-01-31 08:22:41.377447,approved,Refund
bb8c6c9e6be545816bd5405db55df406,2dd23f9b6442c571b7c057b8a316e6bf,b689a39a0b8c96e2298b220667c67732,Changed mind,2023-11-19 08:30:35.919708,2023-11-26 08:26:40.819544,approved,Refund
eeddbfc46177c9fdb1aeba634787326b,ee1092470390501ff6606120bd396347,5881d2c231342000acf49d181796eda0,Size issue,2024-10-07 17:09:26.876397,2024-10-13 15:01:54.813773,approved,Replacement
13637a884bb5dcd4110581415ccb9bf0,24d1069fb5b9081d40b29027248e7c04,bc0c2751d5c18770389ceb881c8076cb,Size issue,2023-10-05 12:26:43.691072,2023-10-12 07:06:23.766643,approved,Store credit
4d9dc7ca48e64f1cfaceed624cf7fa50,e03bcddee93faafe168124200d9cdad6,12c3a462a198ff14944a94327de994d9,Defective,2024-11-09 04:09:31.934079,2024-11-13 01:42:03.593883,approved,Refund
e5326f1ca519f09f58a17353cf525963,fbba53030e9de2bb7bee445f4ba6dc73,b1756a634e27145c44f514826577a877,Changed mind,2023-11-08 15:08:14.759218,2023-11-11 18:43:13.609507,approved,Refund
96c9cfe6b4a100ef824a92c01e40b661,a412a38df47878b10735fd393d32822c,530700d843d1794553ef2de95fe39526,Changed mind,2023-11-18 21:32:08.242328,2023-11-25 12:59:03.522948,approved,Store credit
d9068815cf6520017c5a108cedc18322,b55c721c482914f69b36b6664e1ceb7d,0faca715e0c7faabc38f93cf76ec97ae,Defective,2024-11-20 15:25:21.677929,2024-11-27 15:23:48.643125,approved,Refund
c29a3c681fa2905e25bde3d2eb5cf0a9,030c1267a39088bbd15ad9314662d944,bf76cb0637c59b28447c74792a8b0114,Defective,2023-12-19 23:44:04.009508,2023-12-24 18:07:08.404887,approved,Replacement
439226a59e2b43010c11fb8e58a58531,82a69d94312b416b7a1264bed5f1412e,0df04d84ab1be2ed25e2ad65bf20c7dd,Changed mind,2025-01-13 20:26:11.263972,2025-01-19 02:56:35.561311,approved,Store credit
e0f66a119321db2bc7edf6399a6703bc,b135a31629a06265e4e7b6e70c4ab543,9b761dc5f0b7bad823e95059c8beb841,Size issue,2024-12-30 23:07:53.168302,2025-01-03 15:25:32.059481,approved,Store credit
6ce6e53a9e4c9ded9b118991379264e7,1017f32cff2df098f8a9f322ef268fd2,4312c152a90ffd63af2cbf5d8fea4fa8,Wrong item,2023-06-20 21:04:42.463542,2023-06-27 19:38:34.712404,approved,Replacement
3cc9085248b085735e3c4da4e694a716,17b9143db0cb6f0a9bc078e90a4c2cb8,4708e6fde427ab72fdc230a964033de7,Defective,2023-02-15 13:47:35.367755,2023-02-20 12:30:28.807967,approved,Refund
0f926c9c584cfb07a757caaedc77e07c,db225c5c69c8ad1b087e435dae03293c,df67f96e25b3a9efddab89718692f1cb,Wrong item,2023-10-09 07:27:36.808940,2023-10-14 07:24:33.964609,rejected,None
47b5e6756c2b79b3e26402a9f08c6464,e319d16d58716a5a4cb1797e2e51c04c,b3bf70d826e56243cdb301b2452ce242,Late delivery,2024-08-08 15:11:04.536545,2024-08-14 16:04:22.990341,approved,Refund
db178cce669c263cf5bf6fd20d0bf02a,b229bf37657c3059c9a55eff8504c13c,54160f48599d987cb01cfe0147eeb054,Wrong item,2024-11-01 05:56:50.022508,2024-11-06 22:05:27.753449,approved,Refund
36e225554d327f723f92ba5e1580cce8,3510bf7b96d345de00e58205144ba7ce,595b587fbfe993c191764b78d6de672a,Defective,2023-11-02 20:06:33.414063,2023-11-09 01:12:09.742741,approved,Replacement
09bbcc1630499786f4d2996423802a77,64cd618b6206d20573ca97f2bfb039ff,dbaef92bca4192d75c1e83073a03982a,Changed mind,2023-11-29 01:36:39.775758,2023-12-05 02:05:54.173407,approved,Replacement
dbcf962495fb1d50c5cbac80ea76f668,483040355353ba190ad0efff44e38408,93da93ffc61e3959eec48562b9cdaea9,Defective,2023-12-18 03:04:07.581866,2023-12-23 05:07:38.211095,approved,Replacement
ff74681e57e6db69fbe23fc019665f86,c4a50aee9a64d7d67db2bac4cbb7ac53,ae3b449bd4645eb715a58efe9814d1bf,Size issue,2024-09-14 05:11:20.613791,2024-09-20 00:08:02.044793,rejected,None
1f0859a63bac2bbb294573f120b00094,f86d63467ebcbbc1f7dbc7224f6ca6cb,867ee0525bc4b10610759a8f8e33a11e,Damaged,2023-12-16 15:03:29.599282,2023-12-23 03:17:21.635166,approved,Refund
a93a397adfb0cbebde653601388e6d3e,4ab16303bf3d0425243547fffa19cef2,a67ba4f55c9a8a9ffa24dd8bec9aa12a,Size issue,2024-06-22 11:15:27.449007,2024-06-26 22:24:55.674141,approved,Store credit
57077e70822f76f3a0604224f16f4c49,eac9ccb4f86781676ed3ee08f249c997,9f7f82e6a33ef49bc6f10caaa4f25c67,Size issue,2024-09-17 08:45:09.994330,2024-09-20 15:32:22.254920,approved,Replacement
ae86f097baa80c0d5d67f70afad4067f,28e761fabb3b166427b798af850cbbf4,965115c086e0730afac9c1bba64f1e77,Changed mind,2024-07-30 01:18:11.404937,2024-08-03 08:53:57.954038,approved,Refund
078222c4ce6525d37f299b27a507affe,02a4c916476271a44fefc73820d4da8e,a56d61164aaa1eaee1521862a0c936d1,Changed mind,2024-06-13 13:54:43.518368,2024-06-16 22:13:01.668813,approved,Refund
95a93eabd6665840ee67a15c2240c8fd,e1adb56ff549fd268b104fc46ecbc25e,93009e78937d9f49cd102404a96f7ace,Changed mind,2024-08-09 00:23:11.313278,2024-08-14 21:38:12.344643,approved,Replacement
8e7c2f176515f5492c327954a26905cc,656afd18c1e9773c35b39639f5b4e01a,bf76cb0637c59b28447c74792a8b0114,Size issue,2024-12-31 23:48:05.231204,2025-01-05 01:28:23.764612,approved,Store credit
4fc52e5f1e9cfbcd2e960e9827787190,b7769c8a6e418f01541db18f32e8fd2d,05bdf5b6abb4322dc1cdc625eac14f96,Wrong item,2023-03-10 23:37:53.017369,2023-03-17 20:22:20.005937,approved,Refund
f04dcea4b43f2d526e9623c46f075d06,b7769c8a6e418f01541db18f32e8fd2d,6b8e32a7985c6b861ce05668a426ea3c,Defective,2023-03-08 11:33:14.000021,2023-03-15 07:06:03.892805,approved,Store credit
e862708511cbcd23a3587d278c0b0fdf,88726b56a5e50c46352f0a94c4a34981,0c2803cfc93fb7af469fbb7dc4d6cded,Wrong item,2024-01-06 08:33:03.170919,2024-01-12 15:16:50.723600,rejected,None
507cf55a5b03802bc3da4e464dacd121,cd92733e006e23b68187c033a5702bd9,9d69dcec3c31a8cb69c6808694c4917b,Defective,2024-11-05 07:48:49.350797,2024-11-10 18:20:25.332087,approved,Replacement
80357ed7ace464bc86c21e6afb4d0253,86f9608dba1ed5f6d2031b845bce5021,139ee560e8ac8f67984ccd0f5b019b10,Defective,2023-11-26 11:19:12.105316,2023-11-29 17:07:42.674106,approved,Refund
cf2d3eb81c7beb171d57fa417188c0e2,2918a2a7ef40a8eb298d4c8f4dea7735,a3eb20a1f1baac0506caed2d2e75d474,Size issue,2024-01-01 20:40:40.719244,2024-01-04 22:47:47.616188,rejected,None
9f04a43f657d31715ae5fb4d9066fd58,371b8ef98c3a14910ad75cdb9c755fdb,8b0aa50a41c5c7567448530f9bec917d,Changed mind,2025-01-14 05:48:11.909172,2025-01-19 18:16:09.540243,approved,Refund
f83194415c8b9a59ea6b74db18505260,a9ad700012823c15478edc16a2a6ec35,806320a94a2537d7002265ab42fcddff,Changed mind,2024-05-25 10:04:42.277593,2024-05-30 01:04:04.740181,approved,Refund
6ef6810ee52b879490e1b4eb08a93ee9,048e85e1d6da4b66b38dbf8e1983ddff,dd7b8a5e22a399cf2732cbe12864e84d,Changed mind,2023-08-11 10:16:18.379802,,pending,Refund
552764c16d84c42c20d37f927f679538,852afddc43a63f9d10b897aaff575b15,b9014567c127bd1e02b0aeef2f0f1c0a,Changed mind,2024-11-02 21:36:21.883105,2024-11-07 18:52:28.642015,approved,Refund
c018ac688ebba5124dac5d809a102258,516c7de977c52cbb3bd835ac08d0b283,5d5666c4bf856d01e457dd74b8c08515,Defective,2024-02-19 00:48:15.570151,2024-02-24 21:43:45.295654,approved,Refund
2fb89cf85c5be741f85f54a91b873b03,85388dd58363078e22e4e017e0b8bab5,abbe66d4420c1195913a21d1530ed671,Defective,2023-08-08 07:44:57.989623,2023-08-13 04:48:02.562678,approved,Store credit
6cd409eeae37fbe49d411bde67dbf1fd,acd8b93104f58733618f56411ec184c9,51ef0136205faf2f3f5ce72564644c36,Wrong item,2024-11-19 23:09:55.239891,2024-11-24 21:44:47.082015,approved,Refund
b6599b1f9ad75fde12c99c615b207262,47f236de11d2d5374ffa332bdefd063d,767e7f693a2666c5aac36249eee92ca3,Size issue,2023-12-26 18:18:59.984286,2023-12-30 13:41:57.200269,approved,Replacement
700094e0a586de115b89c0def6fec9ce,c4ace10473192b514c214671da8d79c3,e57fc33ba9b5a461d9f3de0af6ea9355,Size issue,2023-11-24 13:43:27.160789,2023-11-30 09:09:02.338622,approved,Replacement
5d56d9af71c91f24f62423442a8adfdc,e5265fdd88c1264179cdbafa736de47d,dee1ac2b1c2277af2827655da8f87cbd,Defective,2024-01-02 10:16:07.887246,2024-01-08 04:01:59.870588,rejected,None
98a211365994acc38376561c52ba4086,157423f9e3eb74b3753c8091e8593e05,2c0f3cbd92f080ae5b66c503915605a4,Size issue,2024-12-07 11:31:18.776056,2024-12-11 05:34:40.461247,approved,Replacement
3acb46cddb8d600c97e2b1cf72bc0058,78366302f95256334ae68d0fff2ee7db,476b178e2c71ff152b949830d3dccbbe,Damaged,2025-01-03 21:44:57.139736,2025-01-08 22:47:49.375713,approved,Store credit
5bb019c7f8b1590776ceca20a4f1af47,81b6de4ad4a634e89a86cd3697e9fbdc,d5810817b755847ffd23a2b43b6dd46d,Size issue,2023-12-11 10:12:15.418375,2023-12-17 11:20:08.495717,approved,Replacement
81437da1c66b112e78fc6f40bf4a9e05,ba25094f8f23abff56f804592b2fe643,1e78276ba94ffc11ba12941b23b184f8,Size issue,2023-11-21 16:00:09.131358,,pending,Refund
9284d924c1aaec474750b173ca244e9a,487949ccae865f8fca55003ad5487622,9d83cb7074ab06979ffb2a1e586b268a,Size issue,2023-12-16 05:10:14.244273,2023-12-19 08:03:06.887082,approved,Refund
90020980802228814bfc86e0df94980e,24842d261caf294aef0261eae7716120,a6a4e1c2a34c6bc207e8ca904d06baeb,Size issue,2023-12-10 10:01:12.101400,2023-12-15 19:20:20.445201,approved,Refund
b1d5b0615dff3dbae16c9ef640f6ad0b,24842d261caf294aef0261eae7716120,6e5dbc79e934ade6fdb64a2027beb0bd,Size issue,2023-12-08 20:26:48.469523,2023-12-12 13:33:37.934636,approved,Store credit
0e28b504dac35239f653ea34b5af35c4,ed952a67860f7d1d10c87e2870841405,e5a83b955fca9ee9961396f9761cea9e,Size issue,2023-08-25 10:43:50.257036,2023-08-29 21:41:59.198131,approved,Replacement
5ff0908af2948d3db909db616f4a70b3,4f8a42c8649f0454673d4ac7ce7504c5,e1b2babcb7e72d7a734ff808a0d9bfb4,Late delivery,2023-10-24 02:21:45.778404,2023-10-30 02:11:41.735108,approved,Refund
651d64968ef754d38a8caa34e06a92b1,7ab414ce5ede80cdcdc66df62e4562a7,f341950ab12ca2d1c12783a9b855f8e0,Changed mind,2024-06-30 08:14:58.056732,2024-07-06 23:10:22.820757,approved,Store credit
cf3099a8245ce435efe153a283c92e31,492c6b71403542a7c1916468fcc6f4a5,624ef0eabf69d5b0723cc521ac10d366,Wrong item,2024-11-07 06:59:13.673747,2024-11-12 05:28:57.619395,approved,Refund
224e7f38f01eaf6595adbd3568b8d0e3,608173c68ebfed539f239110b29fd3dc,3f91192207fbe418198ace5779ebd214,Size issue,2024-05-06 06:53:46.609963,2024-05-09 07:02:17.012441,approved,Refund
2f8b7a60adaedfa7a9c9e54add787aac,608173c68ebfed539f239110b29fd3dc,18dac14503676cd60dfcb1bd01b0c452,Defective,2024-04-25 17:45:58.626386,2024-04-29 09:23:15.566916,approved,Replacement
f285506a2830505f468848e5aa898dcb,8d4fecf7499f51733e721f19655ca008,a7f4e141782c68bf1b390ddc146a04b6,Size issue,2023-10-11 03:43:23.681319,2023-10-14 13:26:52.064312,approved,Refund
b659dede719a7b87707c3a0027a9c9ff,b417af593d008f5b38942f108d059c06,654ce5623f99fad7956e86f5c7532626,Changed mind,2023-11-13 16:08:58.319265,2023-11-16 20:43:07.427531,approved,Replacement
c503b79dc9d94f1de18d25f4f5ee7eb3,fae1013e31dddf91a89f531c78d1c959,1cc3f56d397128691f87ac09fce6457a,Size issue,2023-12-14 20:47:10.227061,2023-12-20 05:48:34.985476,approved,Replacement
f77d661ff3b424a9703f6c8e7e9bb173,f5ff1a33a4bcaaec15da7aa21a863d7c,6a8bf711bef7d5124f3a34eab2e111ff,Wrong item,2024-03-27 04:11:16.918031,2024-04-01 05:11:21.633217,approved,Refund
eda3795cf3349169ba194b2cee167fe4,dd4f71859a2a967a17759dfae03381c3,4568f664554b618126a6f44610af6c30,Size issue,2023-10-11 10:03:31.340828,2023-10-15 03:16:41.893493,approved,Replacement
fd4c549c0df38083631cf17223623012,29749f255c1a10311423235bdc0f4cce,ae3b449bd4645eb715a58efe9814d1bf,Size issue,2024-04-26 04:33:05.788694,2024-04-30 06:56:18.007330,approved,Replacement
cfe4545f93eebf016bea35490a38e5de,d7d7d8cea05a99c3cbfa4f1520519a46,12afeff99f9d61c9d9ee4ec2ac16750b,Defective,2024-06-11 13:44:18.772234,2024-06-16 21:25:03.040218,rejected,None
2cf69845cf4c0c5b510b53960b8bba28,369e21c474cfbaf5459062db73848128,f341950ab12ca2d1c12783a9b855f8e0,Changed mind,2025-01-13 20:47:01.693994,2025-01-19 14:17:00.974933,approved,Refund
ba97f7c7719612050d9b6827d0a33cbd,d47f31a4ae77233cf9c675bcfdc70423,0a0733736ffc884037765b38d2e9de79,Wrong item,2023-08-05 00:39:43.521868,2023-08-10 01:24:57.848362,approved,Refund
1a7134aa2fd56ebe2792faf2e631ba2f,c84fe33d6f85176e7ecc3b4e5afe58c7,34c3c32c03f584f9752dd556b398fab7,Defective,2024-10-01 21:46:53.829011,2024-10-08 20:06:50.477608,approved,Refund
415d4c1f058a71ea1413aedb48956657,9efa674ea448dab2b5928c9165a28fb1,2d215426c64f6570b8cfed8a7d277cb6,Size issue,2023-06-08 20:56:50.633543,2023-06-12 13:41:11.983422,approved,Replacement
4babd47f5bd968f2a9797353ab265015,560f92bf618a67849a3fa0ffd8a96c5a,449fd92e08858ac58e64a30d01db680d,Wrong item,2024-11-25 23:34:29.681376,2024-11-30 12:16:34.871037,approved,Replacement
3d7cd250986d4cee5b086a424706e5ff,a560b01dea3880ec77a39e395d76654a,4ce3e056a2075aa1b7a8c4913557876d,Defective,2023-08-27 01:48:54.930114,2023-08-30 22:51:20.769775,rejected,None
b2eee0baf1a03c11f975ca6235a821f7,04fb4b9192be0c471f560b251123f7f4,c823ffc1f495e8cd0a407c350257127d,Size issue,2024-09-30 10:10:49.919944,2024-10-05 05:44:45.392381,approved,Refund
728a63e66a3c44bc906ce34a1b1d6aed,022cd84bc17743aa9f689f5de3b1bc9f,3cbdffd9727f4788318d69c22863419d,Size issue,2024-08-27 03:40:50.405583,2024-08-31 11:20:39.428434,approved,Store credit
670d1fd65127d0b62616d8ac464285f4,6243d1e18f3b8b3550cbe4ee33c7f17b,95ca915f60911756984a734fb4891cb4,Size issue,2023-03-31 12:55:29.121875,2023-04-03 17:01:04.167840,approved,Refund
