payment_id,order_id,payment_method,payment_value,payment_installments,payment_status
adb3ccf8f01f760701bf43fb2d69f2ad,64a15b739b234d2c709d05b6483512b9,COD,2499.61,1,approved
1cef85589cbef4df2db8fe519179edfe,6b90925e300db01de1a60ded8de1bb53,UPI,281.6,1,approved
144acb63d138589375042268da9179a9,45dda2cd5cadea59ac786c80280430d6,Debit Card,7066.15,1,approved
c7a7ac176b02eb88a63fc397db59d7cf,f79a3b11261dd1082a667c58cbc70ab0,COD,5850.91,1,approved
16773ce9b4a31d524701ced2f9b124c8,1cbba020202a5b73aaefed3da8dcf3c0,UPI,10003.19,1,approved
be159b2363ee89fd273cbc9b9db381ee,bf43ecdb6eebe4d8ec7db35426a684c7,Credit Card,2473.07,1,approved
b9987a73ae007dfea0cb46ed31504033,56b410073130544b354f01e31767c782,UPI,3138.72,1,approved
7fd9a1e78fc048931df220fdb7310732,e47734ecf71c56abd73a078bf2aa2a53,Wallet,5479.47,1,approved
3ba98d404804e8c5633965808716c9b4,c6078bf79b0c6296545607cc052a7b66,COD,2535.03,1,approved
161b598b36bcf43df377272709a34335,795c70446f0378a89e4d499e8ee6ead3,COD,881.53,1,approved
8479e2ddd63a3d28987721b9b3be01d4,f23be0a02d72b4533664a473c00da6c3,COD,962.18,1,approved
4d6921c2f8a633fdb95aa39ed6be2587,dcda6d981ace93dd992a28c10112fc49,UPI,43561.28,1,approved
0e516f802840f9fdcb19f42fc584fc97,d465abbd375382475a3a46680564902b,Credit Card,31927.58,1,approved
c4cf12f2f3ba488f38a4ee3d82cc47ce,6274d5a05350e4b8f4286d62397f8954,UPI,12843.8,1,approved
c1718a84a98a6f24b09b5fa08e934265,bd6ffc499359ebe1f3185de6c0896459,UPI,4117.4,1,approved
32494c194fd6abc54330dc1f838cdd1b,6a80df6d5b393eb7b0e4716cba65e998,UPI,9474.92,1,approved
ba71fb9b7928003a1478462305661623,29852047b8dda3a0143698be45464262,UPI,243.93,1,approved
7c05004abdb62d2ba742fbab839c1039,22deff70a2645ee3daf7cd64f2d4093a,Credit Card,28078.32,1,approved
2543a1206fcd92f6e7d1ab0a827d73d5,2f7630b16a078c86a902659e3c3b99cf,UPI,4712.76,1,approved
2e602aeaf25210eb973e26e80b702fb3,98db546929b36684dd43591e57ff9252,UPI,5985.36,1,approved
dcb3f04c617b92d76c7e7a7d1e253384,31d4faac781b144bc17aca57137c5324,UPI,1279.39,1,approved
cdc466ed654b3d817b4d2a22911c7d51,55f21ddb29d2aebb9f0c0a0245080d03,Debit Card,22349.32,1,failed
bdc49380602ea371c926d3bb7412632b,4ca010f15fdec5509f9cdc551abefd91,UPI,2695.79,1,approved
d7e1304b314c0b72259712c5bed5d724,8ec387dacb12fb83106e7fee19c2bd31,UPI,445.98,1,approved
61361c8dee95f2c6cdb6fa179c47c2f0,7b779f3c10fd0b27eb6eef5dc43a10f3,UPI,18501.07,1,approved
dcce12f77ee67d890b722f334eefa28e,c681b71c1d31869853bd4fed637d518d,UPI,2211.89,1,approved
1a6cfca56a03df2a8a5354d19ecf9768,257ff3931658ecbe4ab62f536798e29e,Credit Card,1874.23,1,failed
3dcbc5341029fc91c7015c0de9e39270,f2dcbf45fb350ae7737edc902bc44b67,Wallet,11642.73,1,approved
82f9fbacd8a686a1833394beaaadbdf6,9dc8542aee3378b43570e38ce4b8315c,UPI,2647.36,1,approved
afd0bc561401a2405c9e68763f5290df,a1d84283e3fb9bc711fc5eb95ce86f30,UPI,7648.9,1,approved
cf6019bcd913d03ab4d19ff91e26ae4b,adef54c8b15e218c38c2e324ec21782b,UPI,95099.0,1,approved
40068889dbb61760cf3aaff11c9eceac,abced6194d58a9d5ee6a9482fe577375,UPI,26125.7,1,approved
6283787d62b5af911cbec05435900945,053ca0818f2403795fd79371964f256a,UPI,1972.85,1,approved
1e8d96cad98da89eccde494c29172c4f,f4ace8dae8d330d2af34898ead84f6ce,UPI,1678.14,1,approved
ff8a1e86322f648c4762ccb1d4e66ccd,09771106e40c34b8b9e8f15016b7441b,UPI,3250.24,1,approved
8955149af322ec6fc9183e5cca7526e7,77a760549e1b32d951ab52382cb0fd19,UPI,3337.56,1,approved
029d85a9bb58c302a6b0c3315f3e0bf2,03c6f5dfc5e0636f3a5e84247e139d94,EMI,54965.67,6,approved
441fce81919788d973ce56bc10531841,9ec7b3f34abbe61b7df5e3f2504e1566,UPI,29481.41,1,approved
c7ebd3e4db649215172b540f8c2ab76a,756a76ca84fe8f2379238c82ac09367e,COD,27829.58,1,approved
47256fe09a325b94f2347b9a08b52b13,434bbb0c4592d9c0ff7382d9942f3c20,UPI,4425.2,1,approved
94a2f19648f211baa7580e566b1ddbab,0fd63b9c070f7297632aaf3a2e66e609,NetBanking,4992.82,1,approved
2d02f0a395e9ef7beb2305edd69232eb,bb572a016f49787bbc40cdad9318994a,UPI,13572.74,1,failed
28f4a2edb9c416c946aa052024af5073,b86b7e2630f7701a48e6af65796d15cb,UPI,3162.1,1,approved
6f5d960852e4b647c2f9ddeade2c927d,85742753af9752aad71b51f60af02d13,Credit Card,3396.14,1,approved
87ae47656341cdb658383e53d2cb067b,b8123c19a097c7bc7462a50ee4293a7a,COD,1169.41,1,approved
62f1eaac21fbc68bb1095352b2d98efb,89b40970ceb72231679431cb9c3427f6,COD,3625.68,1,approved
5fde2daa43f80c5d64e420b3d5e66d1b,8af9791552ba7d953f9ded49ba82f5f3,UPI,544.78,1,approved
a660db348b774c028efd314572324833,bcbfd8fd6e9382bd6ebf8eb1ffb3c914,UPI,13428.23,1,approved
56c99814463d40d6843de7aa657b2870,9411f032e02c81974bef1a1a15d845ba,NetBanking,4333.83,1,approved
327c9c6bae12a47cc53664b25502fb34,8fdf7348db41537d1fcc83bc95a9420d,UPI,7833.36,1,approved
b9a81a420d29db4ba727220bcca92501,e43756ff980e18dfb26914443bbb0245,UPI,13366.27,1,approved
a0b9a048801912fc8a33c3d745582e0e,7728d7cfb20200af43adb7d457273c89,UPI,8506.81,1,approved
d38c6a261326c5f88f03d6e2d061de92,95fff9ec77262f19396aa4d619c221f7,COD,6436.61,1,refunded
14dafc923d1daaaf38d00f959207dd3c,ac0f64c15526955f246250563d5e765a,Credit Card,1813.51,1,failed
41fae5e623332a1a8790acc82e0e57f8,e2e10d38d741fa44274c9be7203b2c96,UPI,1696.75,1,approved
9198563e0f4942b8b230c657d569b711,2dbc0526bc614038097a5807bc82b6ce,UPI,4273.39,1,approved
d4f0490f046b831c0a4417fa2fba0e4a,ca9a84d6ef713aaab2a599d13ad61352,EMI,140671.19,3,approved
3ce6465bc0911b5910d349032e8ac18e,428cdbea72e649e9145376be9aef9729,EMI,27763.22,3,approved
8681952dff2dbf7bab26b7af7c4c72ff,623d97d6baee6e5f155f16216c9cfbea,NetBanking,2210.83,1,approved
1f4c7c4d2b9d6626c22418e87423a13b,9221ba9b4161b4846b4e50ea10f85927,UPI,4959.6,1,approved
1222a18e45731b4a5190ccd8a210d7a9,dd9189e747dfaa5a48c00be666d54504,UPI,39353.06,1,approved
67fd3abc42488c31f1a921d8a2629a4c,d2813cb605d52a562d01535d4a7d4df6,NetBanking,42040.43,1,approved
18b391e6b8b344170a6819c71936e477,d15b8e31e2676529b5bf4614ae7a4db3,COD,12944.52,1,approved
a77eba4b33ee05128caa76ed1254751c,f4e1c3189974bdfd8f2260281ad91b98,UPI,6848.83,1,approved
04e67a02824048fcfe3b57f3860d00b4,e8b35b66418d2feae1e40c32940a5412,EMI,18060.16,3,approved
c4822bf25ce8fda069ea4e266e6fb362,5712d9d8b19529dd653f0035c3f7de31,Credit Card,148775.52,1,approved
e40cb404a942420e898cb3a2ebcc2cb3,3ff65dca6fef3397d598209680b54ed3,Debit Card,14909.53,1,approved
fac357813b4be0015df32b14e0c8850a,8a7c1104d43fc56786377f0983758c4c,Debit Card,8972.23,1,approved
fbbaf2acc9b6d994e69f3326976dd010,cd718665ca73a771e2127b17d04f1d37,UPI,38731.84,1,approved
a724a8000a8c5a0f14f5087280936c13,bf4f9c1a4378027de20c646be416418c,UPI,6879.81,1,approved
8595e62287bc639d067c8588a3c9d0e8,c77c6873b827abf840139ff335c644fe,UPI,1721.35,1,approved
4528efc0a17785e7eaf092e40e55d5d4,3ff0f8b594bef69bb0558940412784ad,EMI,17502.41,9,approved
94e2f3164d2823a2845af64e5768137c,48025102f77749dead0c9f31e87466d2,UPI,4670.69,1,approved
1b54c7b49ef3c8e34d33ab9ea9078aff,e29dc024e24a9e749f7e8c4973ad60fd,Debit Card,3779.55,1,approved
56f610b5f5e9187e2cdb6b4dc59e5118,aa3b83d6d1e30f91773cf45ab044d69e,NetBanking,3437.72,1,approved
a546ca4cef71e3f9c7761eaeefd00c9e,f66c08810efa3c2b7507885cc5077801,Credit Card,26464.18,1,approved
66173644bd884f8aedfa84ef03372eef,8a9056962dee6b25b8cc8480c9136a0f,Wallet,6068.31,1,approved
653df0ae4a85cfc1be0d1490270605f9,504ec237d290c02b107bae1b07c6df10,Credit Card,103959.59,1,approved
cec62435f033e5ce063cc38be1b2195c,aaed1987866a07848e5bf95a7b738b81,UPI,2824.02,1,approved
0f40fb0d2e95dc19819e02aff9f5e491,5c2316b14f5ff71bce645476bdfc486d,UPI,1091.93,1,approved
9d6a6456b103390e68427eded0913403,cf5f9f8289d0ca0dda24e54fa4efec65,UPI,4737.32,1,approved
95738a7bcb3335777790dfe8e59d63cc,a1a41c638a8e72547108894cb057e596,COD,69299.0,1,approved
7ebf2e53d18d8389a4e099ace0e1de0f,43268e4a4ee5e5fd9dd124af91753d75,COD,1483.42,1,approved
6ed5f536e8930f40e703ed2ef7e8a3be,151745aefdebab6cc554ce99aa7f337a,Wallet,2404.41,1,approved
674c899ca9eada4e8f029613b9a5b90f,233a7ff3d981cb36b246dd4e36855cb7,COD,26499.09,1,approved
0997feab55cad214b9f4c2dccd750f8b,91c5189dabeda13f0288dd70997f6baa,UPI,1798.03,1,approved
cf71f186584cb367b33db760199f938a,0a79c8f434f99d6eecd3d0bce4cbc866,COD,43538.99,1,approved
36dcc7840d8fa6e1f968c9064627f11c,ae208fed9f14f3f0adc614979ddd12a2,NetBanking,19490.42,1,approved
626ca5809434d8b4b8270ad85e0b05ac,1554af1b479a0f9d4b7b98557d2389cb,EMI,76968.93,3,approved
59975d2f3ce98eb87878d51fe5a7b9a7,1b60dfc0584cabe42883b4e4c61fd8dc,UPI,2087.69,1,approved
211a7c311ae972b8cdcfc33151043fb9,eedb43edc889acd8826d37370a5004e1,UPI,18145.08,1,approved
41839407ac1c4c36ca04e7529a4a1957,813d70d3ddf73d35c874d2020909e6e7,NetBanking,4999.76,1,approved
29527fb9e5cea4554a1bf92ec7f8c153,c0caeeb4ff7b6e0b91b20d4b81af694f,UPI,8798.33,1,approved
8e77c20c9c7b3c39abfa17afa6c6d00b,e674014bb0e3dd32f1c678d3a099dfdd,Debit Card,60044.61,1,approved
0ebb584701aca63d8888cc7f737c95e6,e26fe096d5d975beebafb96a08f9d9b6,Credit Card,21707.82,1,approved
265f094c9ad0b66a2e4bc0c51e9f9c66,bc3c8839040c385619aaab65f6f540cd,Credit Card,2298.31,1,approved
21042ff78d6b1f3d1fab770fa074c446,cc59f0aa60f13b7a20913de64ea9769c,UPI,4038.99,1,approved
40c6979b8014430dcb60784cde56f832,1942ac6d50fd3bc74b618b291afdaaf0,UPI,7275.58,1,approved
f8eac2c3e7e93f5137ae38b482481afc,1d1cfe75d3ca85b79c1b2f0be0269f1c,UPI,10566.94,1,approved
870a8870c500cab4b25a0dd6646583bb,eca9c4bca6f2e2044e553da9bdcf9eb8,COD,2107.23,1,approved
5278f0626617e2d62531da20d52ba038,12b314d2bbfaea61defdcc7648e0068e,Debit Card,347.51,1,refunded
55e9838926906502f526797b9a8833ee,f615c893f0df5232700a8c7bebdfe7b5,UPI,802.63,1,refunded
6311ccaf1456b60c5e95bb7b1fb64532,bcc6b5877cdc6713f08a06e562b35116,UPI,3423.04,1,approved
d9d727011e6585f1669a500954563d57,8d6f2ee012c61715648fb2516d25f6ff,UPI,2456.78,1,approved
7568bfc8c497a2659584516c2c0e3921,0099e208b1d7f46bedba34df4f60e500,Credit Card,3820.7,1,approved
92f4090c8a7acbef704ec9fb00f595af,d89c9ed3f3c7f7491631f7283a6afff6,NetBanking,841.09,1,approved
0965f71870334bbc9e5fa9f3f297bf87,fc0780883b07778230211c60f09404e4,UPI,4617.76,1,approved
efd153f05a5fa68b45da03ec3eb2224c,29ab23baf39f57b78b01c2de49219a59,Credit Card,13427.43,1,approved
e8f9bbef4743d9ce7edcf0a2419e1b1b,5623e59fa62ae41ae3401af3892be262,Credit Card,13743.38,1,approved
636f877aff26ae7c7b5727ec5ddac793,1eb7360dc7423542af99b465c0711710,UPI,18728.45,1,approved
73b27e6528580f094b8684f2d1e04c7b,12e95d595f63877ba7ec1f41aff5e9c5,COD,8483.37,1,approved
06a5c40f65ba41f421301dd664ac1b94,d0e09b5c15a978e7d69d8e20d83257c8,NetBanking,1643.0,1,approved
8579de1b6da0db6676f1744b9651f9e8,735a2c0168fa88665b474e87d38f25b6,NetBanking,7087.87,1,approved
1874e80e293a73e91011529dd35bfb7c,281a7466cafaf71e31cfee3fb50b1e95,EMI,21319.09,12,approved
365e9fc2022be0e3245f358b3746f00f,7b29dd56296733107b8f6db36ed0bc01,UPI,6409.28,1,approved
b319bb37bf2f9512ba53a19bd2944194,ee4e066d9267fc8de7877a15bdfbc966,NetBanking,63970.49,1,approved
7fa329abf6a9f5abf91c10604d70870c,610a189160fb6a843b9a50acb3e217f0,UPI,3551.99,1,approved
8d2eb37e699a92af086372390639a44d,da7958abecedecaa3e7294b03b2abdd1,NetBanking,6943.28,1,approved
b9e63472269cfcb123b3860eee46f2a4,9f9d8874a7d7c91b14f135b5e53fa57a,NetBanking,2580.77,1,approved
7e0a1459ee656e85e2627542b1a7a584,e7d27e442f6da1a615d276c386cadd2b,Credit Card,624.42,1,approved
df22a131bc741504164d89fa98217819,ece45bcbbab55188034081e525864ccb,COD,1586.46,1,approved
0a54b88e2d90a5518ac980f9526e92b8,4b158bf1d005f0def1f746855d406a63,COD,1561.21,1,approved
5401fdb82a1caac835253b375e5e0a13,39c76188d235f047c6ef046113f21ce7,UPI,4626.18,1,approved
da240b0fc1d1b8855dad9e16b7ee04c8,beefad47a06a2076106c4042c49d4f58,COD,971.33,1,approved
53bfd1745f8d68d3839081e053469e62,96704dec6996e0e9c2da072ad3014676,EMI,23876.86,9,approved
0970ac7e2869bdbd030abf8baececa23,c9409b2d51211fa1117bfb4a49cd210d,EMI,59749.0,3,approved
f91e5e4854ad4b883cf7aad9428d1d1a,3fd46b5e790edba1e863d2341e9cd3d9,NetBanking,20510.86,1,approved
98d0fd0d2508137f5ee85179212aa5f8,ee8a80de4f8e81bb59b1f048c5bbd3e1,Debit Card,876.05,1,approved
528119e69a39a91a0c7a1e9d5ccf9dfc,342cd4c7245144e2c5eecba9571ecdf2,Debit Card,92860.85,1,approved
593891e7152762cb6446026055fab5b3,6e59b15ca2980fe32fef4cf25b953217,UPI,1626.3,1,approved
cc4bf52371d0eb1df065b758722e94da,f66fac4676a48e847190108200ff8c9a,UPI,2409.15,1,approved
02c24946b5cd8f870bbf98608932d753,964a829e3120261e0814a5f4a501b902,Debit Card,18668.71,1,approved
54c174338475ad7bec6a8c9745e9fe36,4e3ceadac7221b804da3b05f07c04771,EMI,83541.42,12,approved
aa9190417550003c36dddce869c276ed,e3c35b80cabaaa01d8bff1741c3860f7,COD,2532.87,1,approved
7fe8c6719040a4692ecfeb684a291b2e,e5fd164e98ba1958769e207b3bb3b6f2,COD,2095.56,1,approved
8f26749d119697dec37553d50d1c51b1,fbf3c2168b26344cb416f50da3b2ad18,COD,28401.19,1,approved
6be16180e6f1007db013783f91a6ce70,955fac11125fea540571b922970d85c6,UPI,75491.44,1,approved
55e35554a2fdebe3f3ff45c30a780e2a,9c01b24895447a6eafc0aaa3b2e1b857,UPI,9855.37,1,approved
2f3f5bab06859c30e80bc38b8565535c,27205bd79a93f9a7c8f0f2c72e9f7aad,UPI,1299.86,1,approved
2d7d7580f9d63c718146af76f8f0c4db,05fb9053dec6159666eb1d0b42a83430,UPI,5773.81,1,approved
8f5abedf0069be3087bb712d811020ea,db9419d5c3966d972742efe53ec72299,UPI,9307.38,1,approved
5966cb793263be853952126c4ecaad07,eca06b5c7eb58d8f7cdbdda077340f7e,Credit Card,1702.8,1,approved
18d066381f18528d15411bdd0f6a8a6f,2e9ce35b04c680d75604bf6d5149de31,UPI,4901.01,1,approved
b4c719bd11b61e9d383ca1bb4d01ab90,2fe7fdabd8b05144ceea8af71daf698f,UPI,4027.32,1,approved
3b788912b0a6cc08e028fc9de325c51a,5aca4595ac9ad975b30edabe2a9a90e7,UPI,18900.8,1,approved
f56a1ef8250f1498c6f22d128d781ea6,d4d6d4ceb9d49a246fb35db50955378a,UPI,1136.95,1,approved
b999396c90ae2d9ab4ac57ad5d14a957,108510677703aa8a4e39ab6bbb2023bf,Debit Card,10145.1,1,approved
b35c0a9f58f895bc1e15b230b93ad9f6,9964e676591098618d5abc08f66d9a5a,UPI,2709.08,1,approved
a2b38d36f1b5f908e98f53281e6f8a25,872fd5956cf8d6fcad4663311e167ac0,COD,23306.75,1,approved
f56b939347904e2c8dc34fd3dc9eefbb,8be085e9d39b0a82fc40c5a1b34cef32,EMI,88476.74,3,approved
cc48dc8cab1f828b6d4fc6b99838076a,94cfbfd41d7f19a90d47e77d0b4117a9,UPI,4409.04,1,approved
1982ca6fe57fcdb3471ab7b35b86f995,7e7ad7ecb7412c207e377cf0905ffe6a,Credit Card,1303.64,1,approved
25721e842a5d2a0ba89774486a056e55,b573d96cf8ed1efd08fe2076be0971c3,Wallet,4162.93,1,approved
9268ce3896ed82a2a665b3d8ab4c7619,234b87971444aa314a05e3e11b0e1fcb,UPI,6415.93,1,approved
8429adbfbeb6979076b571c8d8d85774,1ab11ca7d3efc0eda4fc994e1fc85238,Debit Card,49891.3,1,approved
18d2d4c6b4c256cf69675ba712f9fda2,a976b670f327b9108bfdcc7cc1c90d57,COD,3800.28,1,approved
fb42ae34d0fd8ab621132c8c989a937a,38dd3ad735a7c743679d1a7b3a4196cd,UPI,11004.92,1,approved
b1499ccb0ae612fb2175634686803945,25c6ff0354a09c48c6803ce7b500bda9,NetBanking,3131.41,1,approved
5c63d40ff327328a8bcdce37e071fc18,0438a1381855c61576ad921b32ff1a0c,UPI,150581.72,1,approved
5b703f6b4393d3fb0c648b53840ad19d,bfdadbcec88d7b9a60caecb6dd47d582,EMI,40354.67,6,approved
2f3848b744060086e6ad08dadb0ac32c,53803045fd81f569820a752245d1165f,UPI,2061.75,1,approved
7249782d7d173b5a25925be395731d56,70c2a8fbc1f0d1ef5a83a6eabd9d57ba,Credit Card,953.34,1,approved
85bccf0c8e519372d4a52d0b17f1d019,3133a55c571e66c4bc8217a5377f40bb,Wallet,6791.48,1,approved
167c3f5632e342ef8e4bfd037019d864,e5378e493f9c54cfc1ed40603f54dba2,NetBanking,157873.74,1,approved
e8505057dc9c75a8b154e9a8cf287a5b,5c0ff4896f7279471d53e244f7efde75,NetBanking,16424.19,1,refunded
65a693b32638b509820693664dd998b3,936b2e16065730043ffa4fb818de8de5,Wallet,2202.38,1,approved
c3726cdc70bea12c8d56385b90b38b34,ab95eaccd6a3eba09c8f548c2a60c237,NetBanking,61535.3,1,approved
fd07a68b94f499555ed3ffe6c74c8706,4ada0521686c1fa088f912bd99cb57d5,UPI,5017.37,1,approved
6550c2c408bb896b5112c42bd2c5973d,cc759c53fa5f175d1f48a7ea7de8ad68,UPI,9359.59,1,approved
8771245e34d8e5af4ffe4a3592821abc,e61bdc479b0d7738eed9d4bf7192f1c9,Credit Card,33871.88,1,approved
08143a7ed8b27c4adce4969702e07bfd,2ab076072c3bc134ad91e79d79c1efe6,UPI,8919.25,1,approved
d8563e1c6dd558dc98567bb0cb3b040c,9bdf5310166af7e0938d66361eaf69e6,UPI,13840.04,1,approved
d18c3a8bf0d18e860205d2ff5f00a858,d9126844685fd3ae72b4c4f57782ab17,EMI,15350.58,12,approved
a52e1e52812d90dc2adb84bfb4309e5c,b07bf75c93789193ef395229f24a289e,UPI,31089.48,1,approved
de0e270233210ef45f0d711c965070f7,b5fec767b10400cffef46aec4e349f5b,COD,19159.64,1,approved
72890d10273a39e98093604e2ec6b397,0e9856090a86619fb01688ec7e0644fd,COD,1359.47,1,approved
a419ca0655861e69b7657cc40d4f99e1,666e6a0016442e9c24df510c38e9dba1,COD,6219.89,1,approved
d5e23fbaa834d65977e7f88a419e83e1,9d08fae56a7b404a2204d7a9892a84cd,Credit Card,9769.07,1,approved
669cc707d2eac9968805d51dc36dde23,58e4ed141a8076d454ad02297bde332f,Wallet,8909.79,1,approved
b85c75c8674b72252ed56a09473c53e7,8e1e9eaebff12aa8f334bcf7993a7af4,NetBanking,115099.0,1,approved
118c105ae52a0c86532e167646be5763,0357e25437ee6842375098e911448850,Wallet,8562.73,1,approved
e343a4f2e1a9ada9f4dbd1d5da8bdfa1,3481751619b43eff879b96dfe129cdda,UPI,624.07,1,approved
db53cb942a00d00e08c1cfb3d7daf370,fe47d70c3aae943c837b712d15e0cf70,EMI,90119.85,3,approved
3d03b94b5914703adfd2bc97eedc24fb,7d9fadcdaa37dac206cd6cef7a23c581,UPI,7503.18,1,refunded
9b2ce84d754e7ad7c860c9ab8a2df78f,0716569752253ad6a23a48dcf9e9b7ed,UPI,99407.2,1,approved
238fa6a723a9628339173c486e8195cd,cbdf791f10c9bf0bde2631dd9a92f7b7,COD,129226.34,1,approved
233a04eea4547a4370a470569e1a2bce,b152d048c1de3de736b692f0b339b7ec,COD,2479.96,1,failed
7ef5f9ebd10df0697849d1bb7d0949cc,4ead4c6d15136bb4e399c6c733f92a25,COD,34970.72,1,approved
9f746b68d1cc8b4151efb0052d0a1e48,60cf77b24edc2944fe084904bb05efe7,COD,1104.01,1,approved
93baa37c71f9311309783f23835d1359,f169f9d1adbaf687ec9a6b053af805e5,UPI,1127.05,1,approved
ef873cfe67a75f87cbafabe8d525dcde,52350abd9a3acd97d29ac6c0f689f4dc,NetBanking,3278.71,1,failed
83902b88b0e5664704c8ca59c4e858d6,6d9853db1de91c8a7af4e25393642544,UPI,5840.92,1,approved
1951dadd7ef6f760b69cd903543256e9,13db76ca064be28f106ed7d75b327d77,EMI,93824.9,6,approved
fc5464ce19334660851a381dec63c0fa,8304f33c4f0b8415fe5f70ddb0d27ced,NetBanking,151799.0,1,approved
3cb05571a97468042661f5342be41212,16130bdb279d918c9527c75321d9fafc,UPI,36330.64,1,approved
3d34f99a482b27ec5956729d4f9761b1,8d415e13a95628541a51ccaeb6610150,Credit Card,125813.57,1,approved
b8bc958c2b35169e920b5c0a6cba3c9f,a2f145b27ec070df566299ec84ea721e,Wallet,18662.54,1,approved
6e0ea11c0c4da5ab74ba0c0555ebbdb0,43592fea2f1d98c9c22ae9ac8312597b,Credit Card,402.99,1,approved
b909b787df93609d2739b092a0a201c7,828e451ee87ff908bffab048211c53ab,UPI,31836.98,1,approved
40a90c2e97cd4a24737e3664f7424a52,8f93ca235d655c76c8df4a533267f058,EMI,118214.48,9,approved
5ccd02fae8c3bdd58fba647a0fbd80ed,2080f2d9fb629153e38c6b8870550f84,UPI,9112.33,1,approved
fd82415df98c3715cdcd65b91403e5f4,feb5c55b3cb922a41b5b82e55fb7916e,UPI,2955.97,1,approved
596cae602a4fd6325c3da8b0b614e717,ffc468758aa0c5db98e966bb43453874,Credit Card,3394.58,1,approved
96c142189a780fbda46358bf6577d338,906c2fcd247309c6d44b5494dc02f928,EMI,80999.0,9,approved
f83837a84d8a42544f31e5959310f027,a1abf2975faf6d65d2b05d3064e2b613,Credit Card,11275.22,1,approved
f43df77db3e164425c99006381ecec0f,f05d06940139307a3f63e1385469fa11,COD,27966.1,1,approved
5309591dd4860261f4d75bb9bcb12d93,0a4e651923dfe61cce626dc6730eea5f,UPI,65599.0,1,approved
abd33b380edf0f26564e5bf578d08efe,38e08b98985f7138febdf7c66a985515,Wallet,8026.16,1,approved
72ef85ee2f3290080cf101458ef49379,ae07df31fb2306da4176801062835313,Debit Card,11332.24,1,approved
82823f39646fbdb7c2d80c0fd56cff78,dc4bafd8a46751853dd04461cdc6acbe,Wallet,10209.61,1,approved
106f8a0980f00136d46cc3d6fbe8681b,85034d8ee27db0f037716f4a06ba39f4,Debit Card,2860.24,1,approved
c37d8a34bbefe9c0feb89c0142bf056d,af487f74a1660144ba94510aa3bdf8d9,Debit Card,5015.09,1,approved
8640b3b1baff9102f15f5c93044207d6,c75f66a5895dd65116a3194de909adee,COD,8902.63,1,approved
87ed5686942d1934c9dd8442f25f09f4,26040e5c1aa0909b28a680e03e4ca0ce,Wallet,5084.59,1,approved
4fb5bd4b4c99c6611364f5afc17d03ac,6c3262e35ff523e02cc7439f6e51920e,UPI,58251.92,1,approved
ebdf241b823a16dd0b524e9f08523e43,9a5ef2ee976ab15a29cc5d60dc1033ec,EMI,68080.21,12,approved
b1b8467368e47dad1463cb6c34a32891,9d63f79a3cf16df3a56800d5f0c98720,NetBanking,70221.37,1,approved
d21d1cbae21260e41e3fd7c2ab5df6a0,65439e6f58301a4cc2c0d5ea72d780cb,UPI,9024.63,1,approved
30b0f3eed14b53db8b0330149d988fe4,032ab540e52fcf05c570648ad1066bfb,NetBanking,3472.71,1,approved
38a1c4df8668636848bfe6e86f0a8e90,508dd449141ace0fa962963984086693,Credit Card,3961.15,1,approved
4c10bfaaee2f5db1e04cbe58d18941dc,a259d9c71c209afc5cd4b39d8e2e88b5,COD,3178.48,1,approved
f2690a7ce0c3be1614eb6a7572101a6a,8620311a49dcf9ced13dbdd6f9d83e2d,EMI,30259.49,9,approved
8455596f749ece62b2add8d284b3c53a,6af18188a137e6d3f4fb58c07dc3e170,NetBanking,2565.42,1,approved
bf1a00dfbb89253d185a52662930eb84,cd6a29633d6a65c23ad5c37207525043,EMI,117991.51,6,approved
785196fa1f4bf5be2d5e9a2a634995e9,928fb559f0515bf413c0628493d4c9b4,COD,9606.56,1,approved
da1f8568d5725f3dbb517f46e7258f4b,cd0b5f5da175b91e12ed854bded2b6a9,EMI,69023.44,6,approved
c2455d4253f794260e7df0074e69ccc1,422973818fd30fc22fc609086251cd54,UPI,14431.28,1,approved
69fd2d218b4083a5252df8f04c60e1b3,38576a051ed6d633d1128fdfb9ca5e4e,COD,1450.58,1,approved
2911e9225a67dde7b1f3e8d8d6c6e196,92dc14aae49faf05bf33ff575d9bae53,COD,1034.43,1,approved
381a1acbe9181830515a2862fe1b2941,5492065a2cb4d4a58dab435b74699c04,UPI,78146.89,1,approved
64e095c04c23b2ec6e719e4fbe05911d,538376dd64f1cda8b4cad1f81c564cc4,Credit Card,72909.0,1,approved
f230d0db508ad670d720de9d806f7f53,15cfd74c8a2ab9dd81b4c9b2204a534a,COD,92606.22,1,approved
90a4f293fbab908555e6c86d57034348,6041ab3fc6c8a4073086abbcf06fb91c,Debit Card,2730.93,1,approved
d4a24d6666f4734d1cfe7d94f180d4bf,9bd869f3375f3f42c5e66b091eb943e1,NetBanking,112628.85,1,approved
e398c6ce89c35363cd1a26ecdaa87d62,d5435e109875a95fbcf4ddcbeb5b5a62,NetBanking,4654.95,1,approved
5242bcfe559ab50ccc877e9ef2c77a33,e43d0d673be391508d45112665123177,UPI,8284.65,1,approved
6d8d4fbe3ed4cdcf0033df61db852fd4,0d6448211bb0322758797a9606890aec,NetBanking,19297.24,1,approved
d6183e5e9b40f9a573ae2861a397e2de,1b2f3e74e86bc92f21c374c59e8a094c,COD,6180.12,1,failed
